-2.000000000000000000e+00,-3.220320000000000040e-03
-1.968227424749163790e+00,-3.229141000000000043e-03
-1.936454849498327802e+00,-3.222465999999999785e-03
-1.904682274247491591e+00,-3.227471999999999893e-03
-1.872909698996655603e+00,-3.224134000000000028e-03
-1.841137123745819393e+00,-3.226756999999999802e-03
-1.809364548494983183e+00,-3.229618000000000072e-03
-1.777591973244147194e+00,-3.221749999999999788e-03
-1.745819397993310984e+00,-3.220320000000000040e-03
-1.714046822742474996e+00,-3.226994999999999864e-03
-1.682274247491638786e+00,-3.226280000000000207e-03
-1.650501672240802797e+00,-3.225327000000000055e-03
-1.618729096989966587e+00,-3.231286999999999788e-03
-1.586956521739130377e+00,-3.223657999999999905e-03
-1.555183946488294389e+00,-3.195046999999999904e-03
-1.523411371237458178e+00,-3.225565000000000116e-03
-1.491638795986621968e+00,-3.227471999999999893e-03
-1.459866220735785980e+00,-3.224134000000000028e-03
-1.428093645484949992e+00,-3.227710999999999861e-03
-1.396321070234113559e+00,-3.234386000000000119e-03
-1.364548494983277571e+00,-3.224134000000000028e-03
-1.332775919732441583e+00,-3.226994999999999864e-03
-1.301003344481605373e+00,-3.221749999999999788e-03
-1.269230769230769162e+00,-3.216028000000000116e-03
-1.237458193979933174e+00,-3.219604000000000042e-03
-1.205685618729096964e+00,-3.225803000000000177e-03
-1.173913043478260754e+00,-3.223895999999999967e-03
-1.142140468227424766e+00,-3.222703999999999847e-03
-1.110367892976588777e+00,-3.221273000000000192e-03
-1.078595317725752567e+00,-3.230333000000000163e-03
-1.046822742474916357e+00,-3.241300999999999818e-03
-1.015050167224080369e+00,-3.241061999999999849e-03
-9.832775919732441583e-01,-3.242253999999999969e-03
-9.515050167224079480e-01,-3.243446000000000089e-03
-9.197324414715719598e-01,-3.238201000000000013e-03
-8.879598662207357496e-01,-3.248453000000000104e-03
-8.561872909698997614e-01,-3.231286999999999788e-03
-8.244147157190635511e-01,-3.239393000000000133e-03
-7.926421404682273408e-01,-3.234863000000000148e-03
-7.608695652173913526e-01,-3.225327000000000055e-03
-7.290969899665551424e-01,-3.228664000000000013e-03
-6.973244147157191541e-01,-3.235102000000000116e-03
-6.655518394648829439e-01,-3.234148000000000057e-03
-6.337792642140467336e-01,-3.232240999999999847e-03
-6.020066889632107454e-01,-3.234386000000000119e-03
-5.702341137123745352e-01,-3.231763999999999817e-03
-5.384615384615385469e-01,-3.227710999999999861e-03
-5.066889632107023367e-01,-3.231286999999999788e-03
-4.749163879598663485e-01,-3.231286999999999788e-03
-4.431438127090301382e-01,-3.221035000000000131e-03
-4.113712374581939279e-01,-3.221512000000000160e-03
-3.795986622073579397e-01,-3.238678000000000043e-03
-3.478260869565217295e-01,-3.223657999999999905e-03
-3.160535117056857413e-01,-3.230572000000000131e-03
-2.842809364548495310e-01,-3.227948999999999923e-03
-2.525083612040133207e-01,-3.220320000000000040e-03
-2.207357859531773325e-01,-3.222226999999999817e-03
-1.889632107023411223e-01,-3.220081000000000072e-03
-1.571906354515051341e-01,-3.221989000000000190e-03
-1.254180602006689238e-01,-3.218888999999999952e-03
-9.364548494983271354e-02,-3.239870000000000163e-03
-6.187290969899672533e-02,-3.233671000000000028e-03
-3.010033444816051507e-02,-3.227471999999999893e-03
1.672240802675695193e-03,-3.211975000000000160e-03
3.344481605351168341e-02,-3.193854999999999784e-03
6.521739130434767162e-02,-3.187895000000000052e-03
9.698996655518410392e-02,-3.182888000000000037e-03
1.287625418060200921e-01,-3.215313000000000025e-03
1.605351170568560804e-01,-3.208159999999999831e-03
1.923076923076920686e-01,-3.199815999999999858e-03
2.240802675585285009e-01,-3.207922000000000204e-03
2.558528428093644891e-01,-3.202677000000000128e-03
2.876254180602004773e-01,-3.202438000000000159e-03
3.193979933110369096e-01,-3.197670000000000113e-03
3.511705685618728978e-01,-3.200769000000000010e-03
3.829431438127088860e-01,-3.198624000000000172e-03
4.147157190635453183e-01,-3.194094000000000187e-03
4.464882943143813065e-01,-3.202915000000000189e-03
4.782608695652172948e-01,-3.196477999999999993e-03
5.100334448160532830e-01,-3.191470999999999978e-03
5.418060200668897153e-01,-3.202200000000000098e-03
5.735785953177257035e-01,-3.194808999999999843e-03
6.053511705685616917e-01,-3.193378000000000189e-03
6.371237458193981240e-01,-3.190278999999999858e-03
6.688963210702341122e-01,-3.191470999999999978e-03
7.006688963210701004e-01,-3.191470999999999978e-03
7.324414715719065327e-01,-3.183603000000000127e-03
7.642140468227425210e-01,-3.189564000000000201e-03
7.959866220735785092e-01,-3.190516999999999919e-03
8.277591973244144974e-01,-3.191470999999999978e-03
8.595317725752509297e-01,-3.197432000000000052e-03
8.913043478260869179e-01,-3.188133000000000113e-03
9.230769230769229061e-01,-3.192425000000000037e-03
9.548494983277593384e-01,-3.182888000000000037e-03
9.866220735785953266e-01,-3.185034000000000216e-03
1.018394648829431315e+00,-3.181695999999999917e-03
1.050167224080267303e+00,-3.211021000000000101e-03
1.081939799331103735e+00,-3.212689999999999817e-03
1.113712374581939724e+00,-3.215074999999999964e-03
1.145484949832775712e+00,-3.210544999999999979e-03
1.177257525083612144e+00,-3.206014999999999993e-03
1.209030100334448132e+00,-3.204583999999999905e-03
1.240802675585284121e+00,-3.215313000000000025e-03
1.272575250836120553e+00,-3.206014999999999993e-03
1.304347826086956541e+00,-3.213405999999999815e-03
1.336120401337792529e+00,-3.170490000000000200e-03
1.367892976588628517e+00,-3.208398999999999800e-03
1.399665551839464950e+00,-3.214597999999999935e-03
1.431438127090300938e+00,-3.216982000000000175e-03
1.463210702341136926e+00,-3.211260000000000069e-03
1.494983277591973359e+00,-3.213643999999999876e-03
1.526755852842809347e+00,-3.210783000000000040e-03
1.558528428093645335e+00,-3.213881999999999937e-03
1.590301003344481767e+00,-3.205537999999999964e-03
1.622073578595317755e+00,-3.208159999999999831e-03
1.653846153846153744e+00,-3.212214000000000128e-03
1.685618729096989732e+00,-3.209590999999999920e-03
1.717391304347826164e+00,-3.214358999999999966e-03
1.749163879598662152e+00,-3.216028000000000116e-03
1.780936454849498141e+00,-3.206014999999999993e-03
1.812709030100334573e+00,-3.211737000000000099e-03
1.844481605351170561e+00,-3.199099999999999860e-03
1.876254180602006549e+00,-3.213881999999999937e-03
1.908026755852842982e+00,-3.207207000000000113e-03
1.939799331103678970e+00,-3.202915000000000189e-03
1.971571906354514958e+00,-3.208875999999999829e-03
2.003344481605351390e+00,-3.208159999999999831e-03
2.035117056856186935e+00,-3.208159999999999831e-03
2.066889632107023367e+00,-3.203391999999999785e-03
2.098662207357859799e+00,-3.211021000000000101e-03
2.130434782608695343e+00,-3.213881999999999937e-03
2.162207357859531776e+00,-3.209351999999999951e-03
2.193979933110368208e+00,-3.212214000000000128e-03
2.225752508361203752e+00,-3.216028000000000116e-03
2.257525083612040184e+00,-3.208875999999999829e-03
2.289297658862876617e+00,-3.211737000000000099e-03
2.321070234113712161e+00,-3.221989000000000190e-03
2.352842809364548593e+00,-3.203154000000000157e-03
2.384615384615384137e+00,-3.209351999999999951e-03
2.416387959866220569e+00,-3.209828999999999981e-03
2.448160535117057002e+00,-3.205298999999999995e-03
