-6.000000000000000000e+01,-3.709792999999999858e-03
-5.858585858585858830e+01,-3.709078000000000201e-03
-5.717171717171716949e+01,-3.704785999999999843e-03
-5.575757575757575779e+01,-3.716707000000000084e-03
-5.434343434343434609e+01,-3.700017999999999797e-03
-5.292929292929292728e+01,-3.700494999999999826e-03
-5.151515151515151558e+01,-3.701447999999999978e-03
-5.010101010101010388e+01,-3.689766000000000139e-03
-4.868686868686868507e+01,-3.682612999999999946e-03
-4.727272727272727337e+01,-3.687381999999999899e-03
-4.585858585858585457e+01,-3.682612999999999946e-03
-4.444444444444444287e+01,-3.681659999999999794e-03
-4.303030303030303116e+01,-3.675461000000000093e-03
-4.161616161616161946e+01,-3.677844999999999899e-03
-4.020202020202020066e+01,-3.676176000000000183e-03
-3.878787878787878896e+01,-3.671169000000000168e-03
-3.737373737373737015e+01,-3.664970000000000033e-03
-3.595959595959595845e+01,-3.659247999999999928e-03
-3.454545454545454675e+01,-3.662585999999999793e-03
-3.313131313131313505e+01,-3.662585999999999793e-03
-3.171717171717171624e+01,-3.656864000000000121e-03
-3.030303030303030454e+01,-3.664731999999999972e-03
-2.888888888888888928e+01,-3.669977000000000048e-03
-2.747474747474747403e+01,-3.661156000000000046e-03
-2.606060606060606233e+01,-3.655910000000000062e-03
-2.464646464646464352e+01,-3.662585999999999793e-03
-2.323232323232323182e+01,-3.659486999999999896e-03
-2.181818181818182012e+01,-3.665209000000000002e-03
-2.040404040404040131e+01,-3.658771999999999806e-03
-1.898989898989898961e+01,-3.662109000000000197e-03
-1.757575757575757791e+01,-3.653288000000000195e-03
-1.616161616161615910e+01,-3.660440000000000048e-03
-1.474747474747474740e+01,-3.654479999999999881e-03
-1.333333333333333570e+01,-3.651857000000000106e-03
-1.191919191919191690e+01,-3.653525999999999822e-03
-1.050505050505050519e+01,-3.656864000000000121e-03
-9.090909090909093493e+00,-3.668784999999999928e-03
-7.676767676767674686e+00,-3.661394000000000107e-03
-6.262626262626262985e+00,-3.669977000000000048e-03
-4.848484848484851284e+00,-3.656387000000000092e-03
-3.434343434343432477e+00,-3.663539999999999852e-03
-2.020202020202020776e+00,-3.652334000000000136e-03
-6.060606060606090750e-01,-3.664731999999999972e-03
8.080808080808097316e-01,-3.580808999999999902e-03
2.222222222222221433e+00,-3.629684000000000209e-03
3.636363636363633134e+00,-3.620625000000000145e-03
5.050505050505051940e+00,-3.619194000000000057e-03
6.464646464646463642e+00,-3.621100999999999834e-03
7.878787878787875343e+00,-3.609896000000000025e-03
9.292929292929287044e+00,-3.609657000000000057e-03
1.070707070707071296e+01,-3.621577999999999863e-03
1.212121212121212466e+01,-3.630400000000000207e-03
1.353535353535353636e+01,-3.625393000000000192e-03
1.494949494949494806e+01,-3.623008999999999952e-03
1.636363636363635976e+01,-3.622531999999999922e-03
1.777777777777777146e+01,-3.625393000000000192e-03
1.919191919191919737e+01,-3.622531999999999922e-03
2.060606060606060908e+01,-3.615618000000000130e-03
2.202020202020202078e+01,-3.625393000000000192e-03
2.343434343434343248e+01,-3.613948999999999981e-03
2.484848484848484418e+01,-3.612279999999999831e-03
2.626262626262625588e+01,-3.619671000000000086e-03
2.767676767676768179e+01,-3.623008999999999952e-03
2.909090909090909349e+01,-3.620863000000000206e-03
3.050505050505050519e+01,-3.618478999999999966e-03
3.191919191919191690e+01,-3.628254000000000028e-03
3.333333333333332860e+01,-3.626346999999999817e-03
3.474747474747475451e+01,-3.612994999999999922e-03
3.616161616161616621e+01,-3.618955999999999996e-03
3.757575757575757791e+01,-3.634453000000000163e-03
3.898989898989898961e+01,-3.618478999999999966e-03
4.040404040404040131e+01,-3.607272999999999816e-03
4.181818181818181301e+01,-3.611802999999999802e-03
4.323232323232323893e+01,-3.605604000000000101e-03
4.464646464646465063e+01,-3.603696999999999890e-03
4.606060606060606233e+01,-3.597735999999999816e-03
4.747474747474747403e+01,-3.601551000000000145e-03
4.888888888888888573e+01,-3.593205999999999831e-03
5.030303030303029743e+01,-3.583670000000000171e-03
5.171717171717172334e+01,-3.590822000000000024e-03
5.313131313131313505e+01,-3.574610000000000200e-03
5.454545454545454675e+01,-3.561496999999999840e-03
5.595959595959595845e+01,-3.546475999999999795e-03
5.737373737373737015e+01,-3.523827000000000209e-03
5.878787878787878185e+01,-3.490448000000000162e-03
6.020202020202020776e+01,-3.445386999999999842e-03
6.161616161616161946e+01,-3.413438999999999883e-03
6.303030303030303116e+01,-3.337145000000000129e-03
6.444444444444444287e+01,-3.266573000000000046e-03
6.585858585858585457e+01,-3.191948000000000008e-03
6.727272727272726627e+01,-3.079175999999999875e-03
6.868686868686867797e+01,-2.936840000000000023e-03
7.010101010101010388e+01,-2.780914000000000216e-03
7.151515151515150137e+01,-2.585411000000000133e-03
7.292929292929292728e+01,-2.342939000000000046e-03
7.434343434343435320e+01,-2.053498999999999863e-03
7.575757575757575069e+01,-1.730442000000000004e-03
7.717171717171717660e+01,-1.320362000000000055e-03
7.858585858585857409e+01,-8.494854000000000033e-04
8.000000000000000000e+01,-3.025532000000000156e-04
